,Octave,MIDI Note,Note,time,value
215105,5,65,F,1680,0.13451895683558351
215108,5,68,G#,1680,0.2731638238368254
215109,5,69,A,1680,0.3211835403403471
215110,5,70,A#,1680,0.23031862392961985
215111,5,71,B,1680,0.12547047632753064
215203,2,35,B,1681,0.117042226460199
215224,4,56,G#,1681,0.1637928192911171
215225,4,57,A,1681,0.11453145261683413
215230,5,62,D,1681,0.10530444868401659
215231,5,63,D#,1681,0.16321657370759288
215233,5,65,F,1681,0.1036771310227172
215236,5,68,G#,1681,0.23282853168289563
215237,5,69,A,1681,0.24115467550647776
215238,5,70,A#,1681,0.14562165406021382
215331,2,35,B,1682,0.11840615127563585
215352,4,56,G#,1682,0.160728352581829
215353,4,57,A,1682,0.1513873816412182
215354,4,58,A#,1682,0.12115706986895709
215355,4,59,B,1682,0.20318326686695298
215356,5,60,C,1682,0.19430982675628167
215357,5,61,C#,1682,0.13536595739319374
215358,5,62,D,1682,0.11457352974187705
215364,5,68,G#,1682,0.20749090381377666
215365,5,69,A,1682,0.14174344808404016
215459,2,35,B,1683,0.11717198517949538
215480,4,56,G#,1683,0.13762817065875946
215481,4,57,A,1683,0.12547541553481767
215483,4,59,B,1683,0.27025191611848487
215484,5,60,C,1683,0.25043015112208167
215492,5,68,G#,1683,0.1514422392207681
215493,5,69,A,1683,0.14067120713459783
215587,2,35,B,1684,0.11382385221685279
215608,4,56,G#,1684,0.11163045072139961
215611,4,59,B,1684,0.24425654395208168
215612,5,60,C,1684,0.21393517273074453
215621,5,69,A,1684,0.1149764633176499
215715,2,35,B,1685,0.10898819357580539
215739,4,59,B,1685,0.22170776726218328
215740,5,60,C,1685,0.16775909567667532
215843,2,35,B,1686,0.10339256524342298
215867,4,59,B,1686,0.18600273384401023
215868,5,60,C,1686,0.14415378688022776
215884,6,76,E,1686,0.11437865519824895
215885,6,77,F,1686,0.1276604412751148
215995,4,59,B,1687,0.12352125706537702
215996,5,60,C,1687,0.12220123913595823
216010,6,74,D,1687,0.10719436241992533
216012,6,76,E,1687,0.13292895172263045
216013,6,77,F,1687,0.12797836830094086
216123,4,59,B,1688,0.11028896023061317
216124,5,60,C,1688,0.12823299389194753
216257,5,65,F,1689,0.10345259859865133
216261,5,69,A,1689,0.12007868984374834
216262,5,70,A#,1689,0.11801029190311815
216895,5,63,D#,1694,0.13622979925596163
216896,5,64,E,1694,0.18073068437065773
216908,6,76,E,1694,0.12757101624505857
217023,5,63,D#,1695,0.24523727011778224
217024,5,64,E,1695,0.3295460649980479
217025,5,65,F,1695,0.1535382781904885
217029,5,69,A,1695,0.11228278073263795
217030,5,70,A#,1695,0.11717709724033325
217144,4,56,G#,1696,0.11260818685429011
217150,5,62,D,1696,0.1339406951682885
217151,5,63,D#,1696,0.2968067682906571
217152,5,64,E,1696,0.2428657042716075
217154,5,66,F#,1696,0.1093177389410741
217272,4,56,G#,1697,0.14162548453227844
217275,4,59,B,1697,0.1089668159185722
217276,5,60,C,1697,0.12507568269647684
217277,5,61,C#,1697,0.11469368475031007
217279,5,63,D#,1697,0.17270744632298693
217280,5,64,E,1697,0.21003011379048497
217281,5,65,F,1697,0.10117037292719328
217294,6,78,F#,1697,0.10369348346145849
217400,4,56,G#,1698,0.1717936158765285
217401,4,57,A,1698,0.1570588125655248
217403,4,59,B,1698,0.11760438260703625
217404,5,60,C,1698,0.1094011916507182
217407,5,63,D#,1698,0.14223023787902836
217408,5,64,E,1698,0.10637406163945297
217413,5,69,A,1698,0.10802731344302022
217414,5,70,A#,1698,0.11310064238460488
217421,6,77,F,1698,0.11096659372319896
217527,4,55,G,1699,0.1496933247626776
217528,4,56,G#,1699,0.2103042266470581
217529,4,57,A,1699,0.14078628091043655
217531,4,59,B,1699,0.11224729971032742
217532,5,60,C,1699,0.1099140229824741
217550,6,78,F#,1699,0.11520230080812909
217655,4,55,G,1700,0.12684837220343895
217656,4,56,G#,1700,0.1438082850576141
217657,4,57,A,1700,0.11249287491457582
217659,4,59,B,1700,0.14236588379215948
217660,5,60,C,1700,0.11873973785875643
217670,5,70,A#,1700,0.10418421208948749
217671,5,71,B,1700,0.11780974179142939
217677,6,77,F,1700,0.13060541993316038
217678,6,78,F#,1700,0.12872836817838249
217787,4,59,B,1701,0.16458041255163863
217788,5,60,C,1701,0.14323966891088083
217792,5,64,E,1701,0.1167452886441802
217796,5,68,G#,1701,0.13741346873883017
217797,5,69,A,1701,0.13387558938701244
217798,5,70,A#,1701,0.11999921645273645
217801,6,73,C#,1701,0.12015831085110774
217802,6,74,D,1701,0.16390470092207357
217804,6,76,E,1701,0.186428752331106
217805,6,77,F,1701,0.34874616464138763
217806,6,78,F#,1701,0.2494831345686395
217911,4,55,G,1702,0.10139988541378939
217915,4,59,B,1702,0.14439034496209657
217916,5,60,C,1702,0.11389818905184768
217920,5,64,E,1702,0.11045835528075251
217921,5,65,F,1702,0.10822411425603308
217923,5,67,G,1702,0.10834325284156965
217925,5,69,A,1702,0.1429353881842772
217926,5,70,A#,1702,0.1519033268757291
217928,6,72,C,1702,0.1711969485224766
217929,6,73,C#,1702,0.16057633305978497
217933,6,77,F,1702,0.18932384127841706
217934,6,78,F#,1702,0.17797112953393762
218039,4,55,G,1703,0.11344067264612241
218044,5,60,C,1703,0.10837124934431579
218050,5,66,F#,1703,0.10662784013071794
218051,5,67,G,1703,0.15766477346275815
218052,5,68,G#,1703,0.12242363991214639
218055,5,71,B,1703,0.12964678515717776
218056,6,72,C,1703,0.10639892574844652
218057,6,73,C#,1703,0.11420209631084392
218189,6,77,F,1704,0.11213173692354088
218563,5,67,G,1707,0.12943852880921855
218690,5,66,F#,1708,0.1485788427143392
218696,6,72,C,1708,0.13119517536235378
218697,6,73,C#,1708,0.15367171763391507
218815,5,63,D#,1709,0.12947314214048722
218816,5,64,E,1709,0.17070238737354346
218819,5,67,G,1709,0.13003563241120022
218820,5,68,G#,1709,0.13361665169420062
218826,6,74,D,1709,0.11192425621595838
218943,5,63,D#,1710,0.1606760684024168
218944,5,64,E,1710,0.14525386596836856
218945,5,65,F,1710,0.10232869992798006
218947,5,67,G,1710,0.12808723106275766
218948,5,68,G#,1710,0.12411142053099956
218949,5,69,A,1710,0.11780731101834986
218950,5,70,A#,1710,0.12303739028888448
219071,5,63,D#,1711,0.11451516915176585
219194,4,58,A#,1712,0.11314976127584662
219195,4,59,B,1712,0.11487299597136011
219200,5,64,E,1712,0.10984892104826352
219205,5,69,A,1712,0.15720775010116486
219206,5,70,A#,1712,0.10855945937755991
219579,4,59,B,1715,0.1375797123706363
219586,5,66,F#,1715,0.11514422603657272
219587,5,67,G,1715,0.10050885172889228
219707,4,59,B,1716,0.1579613914598088
219708,5,60,C,1716,0.13873714000098236
219714,5,66,F#,1716,0.10560294525933273
219716,5,68,G#,1716,0.15869200870115036
219717,5,69,A,1716,0.25854288932128855
219718,5,70,A#,1716,0.16252946220680586
219722,6,74,D,1716,0.11123575522667746
219724,6,76,E,1716,0.22160467516426804
219725,6,77,F,1716,0.23777464517089486
219835,4,59,B,1717,0.1442594264589953
219836,5,60,C,1717,0.12549649300495194
219844,5,68,G#,1717,0.1494675873912448
219845,5,69,A,1717,0.243802036778053
219846,5,70,A#,1717,0.11094951054633653
219848,6,72,C,1717,0.10912048894850473
219849,6,73,C#,1717,0.1290431546868981
219963,4,59,B,1718,0.13982513343341993
219964,5,60,C,1718,0.10979559378351991
220470,4,54,F#,1722,0.10617864046156993
220598,4,54,F#,1723,0.12221286072312955
220616,6,72,C,1723,0.11637322267715491
220617,6,73,C#,1723,0.1430049191574055
220621,6,77,F,1723,0.12693163023346962
220726,4,54,F#,1724,0.1270817314258908
220738,5,66,F#,1724,0.1096292443396819
220739,5,67,G,1724,0.13632812323461183
220740,5,68,G#,1724,0.13959821637323128
220742,5,70,A#,1724,0.10599167817912421
220835,2,35,B,1725,0.10131050443828266
220854,4,54,F#,1725,0.12156133140235349
220863,5,63,D#,1725,0.1361939369569912
220864,5,64,E,1725,0.10309709715853854
220866,5,66,F#,1725,0.18440217660218108
220867,5,67,G,1725,0.1697311366647985
220869,5,69,A,1725,0.14350784122647114
220870,5,70,A#,1725,0.1732801428225489
220871,5,71,B,1725,0.13415518873422133
220963,2,35,B,1726,0.10486964387254918
220982,4,54,F#,1726,0.11991700699381598
220989,5,61,C#,1726,0.13123896841697047
220990,5,62,D,1726,0.16726487890205552
220991,5,63,D#,1726,0.21556554140054124
220992,5,64,E,1726,0.16351514025087763
220994,5,66,F#,1726,0.13576742673860162
220995,5,67,G,1726,0.1245176513925879
221091,2,35,B,1727,0.10780209826426342
221110,4,54,F#,1727,0.12033811592368303
221111,4,55,G,1727,0.10535983377462307
221115,4,59,B,1727,0.18731106292789496
221116,5,60,C,1727,0.16504418594975387
221117,5,61,C#,1727,0.11701930019926238
221118,5,62,D,1727,0.10275782103377758
221119,5,63,D#,1727,0.11174898933643385
221120,5,64,E,1727,0.12981794975552188
221122,5,66,F#,1727,0.1909951822406843
221123,5,67,G,1727,0.17882407130398137
221219,2,35,B,1728,0.10938451563245698
221238,4,54,F#,1728,0.12539206599913275
221243,4,59,B,1728,0.20537403960522374
221244,5,60,C,1728,0.19896231432023956
221245,5,61,C#,1728,0.1225350873763374
221246,5,62,D,1728,0.16158396538814315
221247,5,63,D#,1728,0.21180276269553086
221248,5,64,E,1728,0.14883689681279982
221250,5,66,F#,1728,0.1625588712376603
221251,5,67,G,1728,0.10395662165114256
221347,2,35,B,1729,0.10900533864905373
221366,4,54,F#,1729,0.11348334611992544
221371,4,59,B,1729,0.20009197532442177
221372,5,60,C,1729,0.20154764837360092
221375,5,63,D#,1729,0.1839173882444398
221376,5,64,E,1729,0.14343387041880534
221378,5,66,F#,1729,0.1619481646169841
221379,5,67,G,1729,0.15538469993644777
221475,2,35,B,1730,0.1063200545966139
221499,4,59,B,1730,0.19264523018291765
221500,5,60,C,1730,0.19017916902789717
221502,5,62,D,1730,0.1263977097072754
221503,5,63,D#,1730,0.1333187205672218
221506,5,66,F#,1730,0.19288727057419539
221507,5,67,G,1730,0.22261613916744769
221508,5,68,G#,1730,0.1156622576077347
221517,6,77,F,1730,0.15214419855089914
221518,6,78,F#,1730,0.10709598307511903
221603,2,35,B,1731,0.10125992272706918
221627,4,59,B,1731,0.14901482525529225
221628,5,60,C,1731,0.13224231962726818
221635,5,67,G,1731,0.10495858106357799
221636,5,68,G#,1731,0.1384450546771297
221644,6,76,E,1731,0.13523265639520904
221645,6,77,F,1731,0.10086939273615676
221755,4,59,B,1732,0.10713207854951683
221756,5,60,C,1732,0.11152109893312061
221901,6,77,F,1733,0.11504667207000754
221902,6,78,F#,1733,0.10043118022890134
222288,6,80,G#,1736,0.10466734730203393
222401,5,65,F,1737,0.1037588092175599
222409,6,73,C#,1737,0.13493956170279855
222411,6,75,D#,1737,0.15791133509918515
222412,6,76,E,1737,0.1807246133549304
222529,5,65,F,1738,0.1041955396708238
222541,6,77,F,1738,0.11678727153862574
222665,6,73,C#,1739,0.11746334335950266
223296,5,64,E,1744,0.10418190369749665
223297,5,65,F,1744,0.12608725653911937
223298,5,66,F#,1744,0.10569970353575178
223300,5,68,G#,1744,0.11309462131890882
223301,5,69,A,1744,0.130689225317144
223419,4,59,B,1745,0.11594661411734482
223425,5,65,F,1745,0.10655956111471908
223542,4,54,F#,1746,0.11332257496106687
223543,4,55,G,1746,0.10387774208711614
223547,4,59,B,1746,0.11668523784795252
223548,5,60,C,1746,0.1580647022061518
223553,5,65,F,1746,0.10361323823879715
223554,5,66,F#,1746,0.12124084756542666
223555,5,67,G,1746,0.12030672398853422
223556,5,68,G#,1746,0.1272798108354318
223557,5,69,A,1746,0.11897463288963973
223565,6,77,F,1746,0.11444244758249252
223566,6,78,F#,1746,0.1412555969187179
223567,6,79,G,1746,0.10380996913767089
223670,4,54,F#,1747,0.12068596949917366
223671,4,55,G,1747,0.12048697718187959
223675,4,59,B,1747,0.15244484185963553
223676,5,60,C,1747,0.15358641410662927
223682,5,66,F#,1747,0.13955040413132408
223683,5,67,G,1747,0.1483911478967649
223684,5,68,G#,1747,0.13073648135684154
223689,6,73,C#,1747,0.11615169985712007
223798,4,54,F#,1748,0.11366131454667439
223799,4,55,G,1748,0.10287060348180595
223803,4,59,B,1748,0.11010396396615874
223804,5,60,C,1748,0.10283792257511194
223810,5,66,F#,1748,0.12556657293392867
223811,5,67,G,1748,0.12061779957858787
223939,5,67,G,1749,0.15074915047025497
223940,5,68,G#,1749,0.1395902124416055
224066,5,66,F#,1750,0.128452054991728
224194,5,66,F#,1751,0.15349560909115292
224195,5,67,G,1751,0.10046227195889525
224318,5,62,D,1752,0.12152386208235812
224321,5,65,F,1752,0.137764221415021
224322,5,66,F#,1752,0.18250862431201623
224323,5,67,G,1752,0.14116574627786488
224443,4,59,B,1753,0.1116496180950517
224444,5,60,C,1753,0.15036135831688383
224445,5,61,C#,1753,0.14424358751224192
224447,5,63,D#,1753,0.1038468000543363
224448,5,64,E,1753,0.17440654993926474
224449,5,65,F,1753,0.15582463548347286
224450,5,66,F#,1753,0.12812686996784117
224451,5,67,G,1753,0.13380847882074196
224578,5,66,F#,1754,0.15443143803815162
224579,5,67,G,1754,0.1394821235151526
224705,5,65,F,1755,0.12131870359100025
224706,5,66,F#,1755,0.143556852716168
224707,5,67,G,1755,0.1307329342453405
224845,6,77,F,1756,0.12139271488852724
224954,4,58,A#,1757,0.12508507126100404
224955,4,59,B,1757,0.14229913033154817
224959,5,63,D#,1757,0.11088743685226927
225082,4,58,A#,1758,0.14652361424604518
225083,4,59,B,1758,0.13854022190699247
225087,5,63,D#,1758,0.13705095813461496
225088,5,64,E,1758,0.11930983653072202
225210,4,58,A#,1759,0.13288538749115517
225211,4,59,B,1759,0.1184897786397996
225215,5,63,D#,1759,0.11508250729737221
225338,4,58,A#,1760,0.12479321559985113
225355,6,75,D#,1760,0.11095723813489551
225356,6,76,E,1760,0.13962210789812038
225466,4,58,A#,1761,0.1283940360690109
225467,4,59,B,1761,0.1200917751221054
225474,5,66,F#,1761,0.1019308545361969
225480,6,72,C,1761,0.10108145518709076
225481,6,73,C#,1761,0.11690632036925033
225482,6,74,D,1761,0.1775917352177833
225483,6,75,D#,1761,0.19068978962466152
225484,6,76,E,1761,0.2364842643422079
225485,6,77,F,1761,0.18692450674916386
225486,6,78,F#,1761,0.14599848514631006
225594,4,58,A#,1762,0.14504245643593897
225595,4,59,B,1762,0.12735248170175464
225599,5,63,D#,1762,0.10036617751425088
225602,5,66,F#,1762,0.1075061046567236
225603,5,67,G,1762,0.13111147684131585
225608,6,72,C,1762,0.14933659172266364
225609,6,73,C#,1762,0.22097393482504146
225610,6,74,D,1762,0.17558263129768975
225613,6,77,F,1762,0.13398462083582385
225614,6,78,F#,1762,0.10961176718457391
225721,4,57,A,1763,0.12868743377961236
225722,4,58,A#,1763,0.10640905246738244
225733,5,69,A,1763,0.10701957505295523
225737,6,73,C#,1763,0.12908709017954545
226249,6,73,C#,1767,0.13678787647454532
226250,6,74,D,1767,0.12747697119993062
226371,5,67,G,1768,0.1187808097787083
226374,5,70,A#,1768,0.1487600295340007
226375,5,71,B,1768,0.1105638079158279
226495,5,63,D#,1769,0.10819472042568899
226496,5,64,E,1769,0.10772111383236635
226497,5,65,F,1769,0.11356472185627012
226498,5,66,F#,1769,0.13155548610691264
226501,5,69,A,1769,0.18638397351261332
226502,5,70,A#,1769,0.18872543035168407
226505,6,73,C#,1769,0.1580420246305883
226506,6,74,D,1769,0.14451212220179796
226623,5,63,D#,1770,0.10185574580563392
226633,6,73,C#,1770,0.14379216937576272
226634,6,74,D,1770,0.11950530346695477
226742,4,54,F#,1771,0.1064979160056607
226747,4,59,B,1771,0.10626170645754372
226748,5,60,C,1771,0.10140492320860355
226870,4,54,F#,1772,0.12042841746072565
226875,4,59,B,1772,0.12370733497484078
226876,5,60,C,1772,0.11643537417457986
226998,4,54,F#,1773,0.13154011453683798
227003,4,59,B,1773,0.1015988004723663
227013,5,69,A,1773,0.11836588910325826
227126,4,54,F#,1774,0.13075278019729136
227137,5,65,F,1774,0.11733581506501434
227138,5,66,F#,1774,0.1460868883908484
227254,4,54,F#,1775,0.12399684949814697
227275,6,75,D#,1775,0.10752934991817827
227276,6,76,E,1775,0.18417102670928232
227277,6,77,F,1775,0.1665476316820433
227278,6,78,F#,1775,0.1092530693024318
227382,4,54,F#,1776,0.11509597774721143
227383,4,55,G,1776,0.10573839205510902
227396,5,68,G#,1776,0.11450129594693645
227404,6,76,E,1776,0.20178346494005123
227405,6,77,F,1776,0.1468336558763952
227510,4,54,F#,1777,0.1105606891532861
227523,5,67,G,1777,0.1043399402390581
227524,5,68,G#,1777,0.11153103649236382
228169,6,73,C#,1782,0.11731189154766837
228173,6,77,F,1782,0.10780137442614143
228174,6,78,F#,1782,0.10630517936685697
228296,6,72,C,1783,0.11691994321196367
228415,5,63,D#,1784,0.11099851313789678
228416,5,64,E,1784,0.1267109534864949
228421,5,69,A,1784,0.11864957446272177
228422,5,70,A#,1784,0.11146654850882945
228543,5,63,D#,1785,0.11543799060594333
228558,6,78,F#,1785,0.10754404529193899
228899,2,35,B,1788,0.12355306881805589
229027,2,35,B,1789,0.16549952450049227
229028,3,36,C,1789,0.11070643379498907
229052,5,60,C,1789,0.10426758429558577
229154,2,34,A#,1790,0.11794694148520156
229155,2,35,B,1790,0.2165900430827287
229156,3,36,C,1790,0.16313784112359975
229179,4,59,B,1790,0.10887993777541706
229180,5,60,C,1790,0.10215221334913849
229190,5,70,A#,1790,0.11558241113490803
229193,6,73,C#,1790,0.1367206217935412
229194,6,74,D,1790,0.20074443047256169
229195,6,75,D#,1790,0.13006150163375588
229196,6,76,E,1790,0.14543943962122807
229197,6,77,F,1790,0.1490531924305574
229198,6,78,F#,1790,0.14030767737179767
229199,6,79,G,1790,0.10401117584925458
229282,2,34,A#,1791,0.14919799152288998
229283,2,35,B,1791,0.27172842164446404
229284,3,36,C,1791,0.2312559016495128
229285,3,37,C#,1791,0.12882853146908335
229286,3,38,D,1791,0.10554297363754223
229289,3,41,F,1791,0.11271425011816655
229290,3,42,F#,1791,0.10554298901309557
229295,3,47,B,1791,0.12978930266367383
229296,4,48,C,1791,0.1448053266326366
229297,4,49,C#,1791,0.10005334539995912
229307,4,59,B,1791,0.11625849790258888
229308,5,60,C,1791,0.1070241609324507
229314,5,66,F#,1791,0.10169106848068557
229315,5,67,G,1791,0.15767699848836636
229316,5,68,G#,1791,0.14943157092095005
229320,6,72,C,1791,0.10076935204985363
229323,6,75,D#,1791,0.11386021888515672
229324,6,76,E,1791,0.1131262368099088
229410,2,34,A#,1792,0.17030125253732645
229411,2,35,B,1792,0.3245691710626746
229412,3,36,C,1792,0.3044224624997708
229413,3,37,C#,1792,0.1956715084059959
229414,3,38,D,1792,0.15113890512338737
229415,3,39,D#,1792,0.12649137843001154
229416,3,40,E,1792,0.1446641242870685
229417,3,41,F,1792,0.1758018537524685
229418,3,42,F#,1792,0.18420796668108214
229419,3,43,G,1792,0.16047071030008206
229420,3,44,G#,1792,0.11416909794773487
229422,3,46,A#,1792,0.10296606001788794
229423,3,47,B,1792,0.1955388114694661
229424,4,48,C,1792,0.20856632482126378
229425,4,49,C#,1792,0.15947991488358973
229426,4,50,D,1792,0.1519576038199104
229427,4,51,D#,1792,0.19401565662759487
229428,4,52,E,1792,0.23997185832424447
229429,4,53,F,1792,0.20874924689916652
229430,4,54,F#,1792,0.16961737775745467
229431,4,55,G,1792,0.16438904489762937
229432,4,56,G#,1792,0.19223538093402134
229433,4,57,A,1792,0.16691168410459045
229435,4,59,B,1792,0.18923253913962176
229436,5,60,C,1792,0.18344232408555208
229438,5,62,D,1792,0.10039344289280532
229442,5,66,F#,1792,0.16358412454232932
229443,5,67,G,1792,0.2759624175089828
229444,5,68,G#,1792,0.1286092656602915
229449,6,73,C#,1792,0.11323694815188538
229450,6,74,D,1792,0.12531744436253534
229538,2,34,A#,1793,0.17868326407383756
229539,2,35,B,1793,0.3689244705109091
229540,3,36,C,1793,0.37279577995760627
229541,3,37,C#,1793,0.2511749766984517
229542,3,38,D,1793,0.17863191031437153
229543,3,39,D#,1793,0.15799456706497597
229544,3,40,E,1793,0.17376722669258668
229545,3,41,F,1793,0.21856967620949375
229546,3,42,F#,1793,0.2573430505665857
229547,3,43,G,1793,0.22760426179308504
229548,3,44,G#,1793,0.15492429491790322
229549,3,45,A,1793,0.10700109559397454
229550,3,46,A#,1793,0.14996864227194867
229551,3,47,B,1793,0.25349227940248126
229552,4,48,C,1793,0.22732519766762324
229553,4,49,C#,1793,0.13737693894367656
229554,4,50,D,1793,0.1510939449900319
229555,4,51,D#,1793,0.2149549424810723
229556,4,52,E,1793,0.30703614769685417
229557,4,53,F,1793,0.354879666646195
229558,4,54,F#,1793,0.3867125858008234
229559,4,55,G,1793,0.3918133324346744
229560,4,56,G#,1793,0.373409070465729
229561,4,57,A,1793,0.2931111465983307
229562,4,58,A#,1793,0.21523081131924401
229563,4,59,B,1793,0.16549490232176273
229564,5,60,C,1793,0.20883194919215645
229565,5,61,C#,1793,0.34648682555764143
